station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note
02423496,"CAHABA RIVER NEAR HOOVER, AL",585.7911,03,33.369277,-86.784155,AL,1,,,,,1073,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
02446500,"SIPSEY RIVER NR ELROD, AL",1368.045,03,33.25706249,-87.77640224,AL,1,,,,,1125,Tuscaloosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
02447025,TOMBIGBEE R AT GAINESVILLE L&D NR GAINESVILLE AL,18672.03,03,32.84818562,-88.15613634,AL,1,,,,,1063,Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
02458300,"VILLAGE CREEK AT 24TH ST. AT BIRMINGHAM, AL",66.8169,03,33.54261,-86.81749,AL,1,,,,,1073,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
03407908,"NEW RIVER AT CORDELL, TN",513.8379,05,36.336146,-84.451329,TN,1,,,,yes,47151,Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",198.1611,06,36.76039313,-81.63122929,VA,1,yes,,,,51173,Smyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
03478400,"BEAVER CREEK AT BRISTOL, VA",68.1156,06,36.63177439,-82.13374246,VA,4,,,,,51520,Bristol,tenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
03526000,"COPPER CREEK NEAR GATE CITY, VA",276.5187,06,36.67398838,-82.5657099,VA,4,,,,,51169,Scott,tenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
03535000,"BULLRUN CREEK NEAR HALLS CROSSROADS, TN",177.2811,06,36.11441319,-83.9881737,TN,1,,,,,47093,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07024000,"BAYOU DE CHIEN NEAR CLINTON, KY",177.8643,08,36.62867072,-88.96395098,KY,1,,,,,21105,Hickman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07029500,"HATCHIE RIVER AT BOLIVAR, TN",3664.68,08,35.27532938,-88.97663034,TN,3,,,yes,,47069,Hardeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07053500,"White River near Branson, MO",10395.3,11,36.597563,-93.29518289,MO,1,,,,,29213,Taney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07338500,"Little River blw Lukfata Creek, nr Idabel, OK",3182.201,11,33.9412208,-94.758548,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07338750,"Mountain Fork at Smithville, OK",835.0443,11,34.462326,-94.63522,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07373000,"Big Creek at Pollock, LA",131.1775,08,31.5362873,-92.40847139,LA,1,yes,,yes,yes,22043,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
07386980,"Vermilion River at Perry, LA",1128.879,08,29.951111,-92.156361,LA,4,,,,,22113,Vermilion,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
08010000,"BAYOU DES CANNES NR EUNICE, LA",368.8311,08,30.48288889,-92.49069444,LA,4,,,yes,yes,22097,St Landry,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
08013500,"CALCASIEU RIVER NEAR OBERLIN, LA.",1966.531,08,30.64047572,-92.81403683,LA,1,,,yes,,22003,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
08033900,"E Fk Angelina Rv nr Cushing, TX",408.0177,12,31.86017169,-94.82326969,TX,1,,,yes,,48401,Rusk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
08040600,"Neches Rv nr Town Bluff, TX",19611.78,12,30.79103579,-94.15102373,TX,1,,,,,48457,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30"
